y,ds
0.0629333333333335,2023-09-19 04:13:00.054396425
0.19076666666666683,2023-09-19 05:15:36.718041030
0.4883333333333335,2023-09-19 06:18:13.381685635
0.8083333333333335,2023-09-19 07:20:50.045330240
1.0065333333333335,2023-09-19 08:23:26.708974845
0.9384,2023-09-19 09:26:03.372619450
0.8936333333333334,2023-09-19 10:28:40.036264055
0.8870000000000001,2023-09-19 11:31:16.699908660
0.8804333333333334,2023-09-19 12:33:53.363553265
0.9473666666666668,2023-09-19 13:36:30.027197870
0.9545333333333335,2023-09-19 14:39:06.690842475
0.8121666666666667,2023-09-19 15:41:43.354487080
0.5452000000000002,2023-09-19 16:44:20.018131685
0.2974666666666668,2023-09-19 17:46:56.681776290
0.32013333333333344,2023-09-19 18:49:33.345420895
0.32420000000000015,2023-09-19 19:52:10.009065500
0.33566666666666684,2023-09-19 20:54:46.672710105
0.22540000000000018,2023-09-19 21:57:23.336354710
